"subj","exp","cond","item","order","reg","word","rt","zrt","res","zres","acc","at","len","rtmean","rtsd","upperbound","lowerbound"
9,"PL","c",7,7,7,"落とした。",1032.30607168306,-0.037,812.31,0.155,100,"low","short",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
9,"PL","d",12,22,7,"遂行した。",350,-0.619,-59.69,-0.406,100,"low","long",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
9,"PL","a",9,32,7,"保証した。",357,-0.838,-52.69,-0.334,100,"high","short",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
9,"PL","c",23,54,7,"からかった。",294,-0.68,-143.62,-0.55,100,"low","short",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
9,"PL","d",16,70,7,"味見した。",246,-0.714,-163.69,-0.508,100,"low","long",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
9,"PL","d",20,88,7,"知っていた。",230,-0.729,-207.62,-0.552,100,"low","long",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
9,"PL","d",24,44,7,"心配していた。",437,-0.539,-28.56,-0.375,100,"low","long",354.047619047619,226.086150878482,1032.30607168306,-324.210833587826
10,"PL","a",24,92,7,"払った。",358,-0.836,-117.56,-0.494,100,"high","short",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","a",12,34,7,"話した。",518,-0.473,42.44,-0.1,100,"high","short",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","c",18,76,7,"克服した。",974,-0.209,490.12,-0.082,100,"low","short",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","c",10,44,7,"再検討した。",462,-0.564,-30.2,-0.466,100,"low","short",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","b",1,62,7,"見せた。",406,-0.591,-69.56,-0.321,100,"high","long",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","d",3,26,7,"違反した。",966,-0.052,482.12,0.128,100,"low","long",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","d",15,36,7,"撮影した。",734,-0.265,250.12,-0.101,100,"low","long",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","b",9,30,7,"保証した。",326,-0.737,-157.88,-0.498,100,"high","long",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","d",19,40,7,"無くした。",630,-0.361,146.12,-0.203,100,"low","long",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","a",8,86,7,"勧めた。",750,0.052,274.44,0.472,100,"high","short",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","a",4,84,7,"返却した。",406,-0.727,-77.88,-0.396,100,"high","short",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","d",23,38,7,"からかった。",502,-0.479,9.8,-0.337,100,"low","long",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","b",17,88,7,"許可した。",406,-0.591,-77.88,-0.338,100,"high","long",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","c",2,28,7,"まとめた。",686,-0.408,202.12,-0.295,100,"low","short",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","b",5,18,7,"あげた",574,-0.286,106.76,0.032,100,"high","long",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","c",6,22,7,"愛した。",478,-0.552,2.44,-0.442,100,"low","short",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","c",14,24,7,"実現した。",574,-0.486,90.12,-0.378,100,"low","short",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","b",13,80,7,"知らせた。",430,-0.548,-53.88,-0.29,100,"high","long",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","d",7,52,7,"落とした。",1006,-0.015,522.12,0.167,100,"low","long",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","d",11,66,7,"盗んだ。",486,-0.494,10.44,-0.337,100,"low","long",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","b",21,70,7,"言った。",710,-0.038,234.44,0.287,100,"high","long",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
10,"PL","a",20,13,7,"説明した。",910,0.414,426.12,0.846,100,"high","short",604.181818181818,211.039070263042,1237.29902897094,-28.9353926073078
11,"PL","b",20,72,7,"説明した。",382,-0.635,-189.43,-0.561,100,"high","long",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","d",18,86,7,"克服した。",462,-0.516,-109.43,-0.455,100,"low","long",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","d",10,36,7,"再検討した。",1006,-0.015,390.95,0.038,100,"low","long",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","c",9,30,7,"検討した。",1310,0.024,738.57,0.101,100,"low","short",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","c",13,24,7,"応援した。",3488.59585310537,1.711,3170.57,1.895,100,"low","short",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","d",22,94,7,"汚した。",462,-0.516,-65.81,-0.412,100,"low","long",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","a",7,40,7,"投げた。",670,-0.129,142.19,0.146,100,"high","short",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","b",4,32,7,"返却した。",1654,1.678,1082.57,1.986,100,"high","long",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","b",24,58,7,"払った。",510,-0.402,-17.81,-0.218,100,"high","long",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","d",6,96,7,"愛した。",726,-0.273,198.19,-0.152,100,"low","long",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","a",15,54,7,"ご馳走した。",430,-0.673,-185.05,-0.661,100,"high","short",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","c",5,68,7,"懐かしがった。",590,-0.475,-68.66,-0.495,100,"low","short",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","a",23,28,7,"ささげた。",2126,3.168,1554.57,3.627,100,"high","short",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","b",12,17,7,"話した。",1366,1.154,838.19,1.496,100,"high","long",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","d",2,76,7,"まとめた。",582,-0.405,10.57,-0.337,100,"low","long",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","a",11,74,7,"手渡した。",390,-0.763,-181.43,-0.652,100,"high","short",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","a",19,62,7,"求めた。",493,-0.53,-34.81,-0.29,100,"high","short",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","d",14,88,7,"実現した。",526,-0.457,-45.43,-0.392,100,"low","long",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","b",8,7,7,"勧めた。",1462,1.329,934.19,1.689,100,"high","long",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","a",3,84,7,"説明した。",470,-0.582,-101.43,-0.454,100,"high","short",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","c",17,26,7,"忘れていた。",2150,0.607,1534.95,0.688,100,"low","short",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
11,"PL","c",1,90,7,"破った。",446,-0.575,-81.81,-0.504,100,"low","short",997.954545454545,830.213769216942,3488.59585310537,-1492.68676219628
12,"PL","c",16,54,7,"味見した。",622,-0.453,-26.82,-0.464,100,"low","short",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","d",5,14,7,"懐かしがった。",1302,0.258,537.96,0.183,100,"low","long",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","b",3,94,7,"説明した。",358,-0.678,-290.82,-0.764,100,"high","long",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","c",4,42,7,"壊した。",1126,-0.103,534.8,-0.05,100,"low","short",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","d",17,30,7,"忘れていた。",990,-0.029,283.57,-0.068,100,"low","long",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","b",7,84,7,"投げた。",1254,0.951,662.8,1.145,100,"high","long",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","b",19,88,7,"求めた。",854,0.223,262.8,0.344,100,"high","long",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","d",1,9,7,"破った。",2929.09795604603,2.35,2982.8,2.592,100,"low","long",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","c",12,100,7,"遂行した。",470,-0.558,-178.82,-0.576,100,"low","short",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","d",13,20,7,"応援した。",1142,0.11,493.18,0.139,100,"low","long",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","a",10,80,7,"任せた。",438,-0.655,-153.2,-0.582,100,"high","short",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","b",23,96,7,"ささげた。",782,0.092,133.18,0.085,100,"high","long",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","b",15,64,7,"ご馳走した。",734,0.005,27.57,-0.127,100,"high","long",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","a",14,50,7,"伝えた。",686,-0.093,94.8,0.029,100,"high","short",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","a",22,46,7,"渡した。",534,-0.437,-57.2,-0.345,100,"high","short",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","a",18,18,7,"語った。",358,-0.836,-233.2,-0.779,100,"high","short",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","d",9,36,7,"検討した。",709,-0.288,60.18,-0.288,100,"low","long",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","c",8,74,7,"疑った。",430,-0.586,-161.2,-0.563,100,"low","short",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","a",2,58,7,"報告した。",390,-0.763,-258.82,-0.842,100,"high","short",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","b",11,98,7,"手渡した。",1406,1.227,757.18,1.334,100,"high","long",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","c",24,38,7,"心配していた。",758,-0.358,-6.04,-0.448,100,"low","short",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
12,"PL","a",6,60,7,"贈った。",558,-0.383,-33.2,-0.286,100,"high","short",885.227272727273,681.290227772918,2929.09795604603,-1158.64341059148
13,"PL","d",12,100,7,"遂行した。",622,-0.368,-278.84,-0.622,100,"low","long",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","a",13,52,7,"知らせた。",854,0.287,-46.84,-0.32,100,"high","short",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","d",16,68,7,"味見した。",614,-0.376,-286.84,-0.63,100,"low","long",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","c",11,31,7,"盗んだ。",1006,-0.186,139.07,-0.341,100,"low","short",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","c",15,49,7,"撮影した。",1054,-0.153,153.16,-0.331,100,"low","short",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","d",20,13,7,"知っていた。",1518,0.457,583.25,0.228,100,"low","long",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","b",14,29,7,"伝えた。",694,-0.068,-172.93,-0.528,100,"high","long",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","c",3,17,7,"違反した。",1126,-0.103,225.16,-0.278,100,"low","short",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","a",21,76,7,"言った。",630,-0.22,-236.93,-0.788,100,"high","short",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","b",2,60,7,"報告した。",582,-0.271,-318.84,-0.82,100,"high","long",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","d",8,94,7,"疑った。",862,-0.147,-4.93,-0.352,100,"low","long",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","d",4,39,7,"壊した。",622,-0.368,-244.93,-0.588,100,"low","long",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","a",5,86,7,"あげた。",742,0.034,-124.93,-0.512,100,"high","short",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","c",19,47,7,"無くした。",638,-0.441,-262.84,-0.638,100,"low","short",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","a",1,15,7,"見せた。",918,0.432,51.07,-0.079,100,"high","short",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","c",23,98,7,"からかった。",806,-0.325,-128.75,-0.539,100,"low","short",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","b",6,7,7,"贈った。",1318,1.067,451.07,0.721,100,"high","long",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","b",22,23,7,"渡した。",582,-0.271,-284.93,-0.753,100,"high","long",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","b",10,54,7,"任せた。",670,-0.111,-196.93,-0.576,100,"high","long",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","a",17,25,7,"許可した。",558,-0.383,-342.84,-1.049,100,"high","short",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","b",18,64,7,"語った。",774,0.078,-92.93,-0.368,100,"high","long",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","c",7,62,7,"落とした。",806,-0.325,-94.84,-0.514,100,"low","short",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","a",9,35,7,"保証した。",646,-0.184,-254.84,-0.832,100,"high","short",831,264.524511891251,1624.57353567375,37.4264643262484
13,"PL","d",24,11,7,"心配していた。",1302,0.258,333.34,-0.019,100,"low","long",831,264.524511891251,1624.57353567375,37.4264643262484
14,"PL","b",21,86,7,"言った。",630,-0.184,67.02,-0.048,100,"high","long",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","d",15,19,7,"撮影した。",1910,0.818,1319.35,0.953,100,"low","long",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","b",9,76,7,"保証した。",789,0.105,198.35,0.215,100,"high","long",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","c",18,7,7,"克服した。",3044.17512703351,1.661,3079.35,1.827,100,"low","short",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","d",23,64,7,"からかった。",630,-0.361,11.68,-0.336,100,"low","long",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","c",6,28,7,"愛した。",1462,0.13,899.02,0.219,100,"low","short",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","a",12,80,7,"話した。",422,-0.691,-140.98,-0.552,100,"high","short",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","c",10,100,7,"再検討した。",542,-0.508,-76.32,-0.5,100,"low","short",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","c",22,96,7,"汚した。",366,-0.63,-196.98,-0.589,100,"low","short",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","b",5,13,7,"あげた",1286,1.009,750.69,1.321,100,"high","long",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","d",3,54,7,"違反した。",798,-0.206,207.35,-0.143,100,"low","long",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","a",4,92,7,"返却した。",478,-0.564,-112.65,-0.482,100,"high","short",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","b",1,70,7,"見せた。",477,-0.462,-85.98,-0.354,100,"high","long",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","d",7,90,7,"落とした。",630,-0.361,39.35,-0.308,100,"low","long",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","b",13,21,7,"知らせた。",1005,0.498,414.35,0.648,100,"high","long",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","d",19,15,7,"無くした。",1294,0.25,703.35,0.346,100,"low","long",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","a",20,68,7,"説明した。",502,-0.51,-88.65,-0.423,100,"high","short",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","a",24,36,7,"払った。",774,0.106,211.02,0.316,100,"high","short",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","b",17,58,7,"許可した。",502,-0.417,-88.65,-0.36,100,"high","long",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","a",8,48,7,"勧めた。",814,0.197,251.02,0.414,100,"high","short",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","c",14,25,7,"実現した。",534,-0.514,-56.65,-0.486,100,"low","short",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","a",16,62,7,"与えた。",422,-0.691,-140.98,-0.552,100,"high","short",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","c",2,56,7,"まとめた。",1262,-0.009,671.35,0.051,100,"low","short",929.875,704.76670901117,3044.17512703351,-1184.42512703351
14,"PL","d",11,50,7,"盗んだ。",1118,0.088,555.02,0.2,100,"low","long",929.875,704.76670901117,3044.17512703351,-1184.42512703351
15,"PL","a",23,44,7,"ささげた。",406,-0.727,-568.44,-1.605,100,"high","short",699.090909090909,551.387074229806,2353.25213178033,-955.070313598509
15,"PL","a",15,40,7,"ご馳走した。",414,-0.709,-688.3,-1.901,100,"high","short",699.090909090909,551.387074229806,2353.25213178033,-955.070313598509
15,"PL","d",18,56,7,"克服した。",2318,1.193,1343.56,0.977,100,"low","long",699.090909090909,551.387074229806,2353.25213178033,-955.070313598509
15,"PL","b",20,7,7,"説明した。",774,0.078,-200.44,-0.583,100,"high","long",699.090909090909,551.387074229806,2353.25213178033,-955.070313598509
15,"PL","c",13,42,7,"応援した。",478,-0.552,-496.44,-0.81,100,"low","short",699.090909090909,551.387074229806,2353.25213178033,-955.070313598509
15,"PL","c",21,18,7,"尊重した。",462,-0.564,-512.44,-0.822,100,"low","short",699.090909090909,551.387074229806,2353.25213178033,-955.070313598509
15,"PL","b",8,9,7,"勧めた。",382,-0.635,-464.58,-1.112,100,"high","long",699.090909090909,551.387074229806,2353.25213178033,-955.070313598509
15,"PL","b",12,36,7,"話した。",414,-0.577,-432.58,-1.048,100,"high","long",699.090909090909,551.387074229806,2353.25213178033,-955.070313598509
15,"PL","d",14,90,7,"実現した。",374,-0.597,-600.44,-0.939,100,"low","long",699.090909090909,551.387074229806,2353.25213178033,-955.070313598509
15,"PL","a",19,30,7,"求めた。",406,-0.727,-440.58,-1.29,100,"high","short",699.090909090909,551.387074229806,2353.25213178033,-955.070313598509
15,"PL","b",16,62,7,"与えた。",430,-0.548,-416.58,-1.016,100,"high","long",699.090909090909,551.387074229806,2353.25213178033,-955.070313598509
15,"PL","d",6,74,7,"愛した。",342,-0.626,-504.58,-0.844,100,"low","long",699.090909090909,551.387074229806,2353.25213178033,-955.070313598509
